Crystals of Naramunz  (NARZ),dapps,naramunz.near,TRUE
Datality,dapps,offers.datality.near,TRUE
De3Verse,dapps,metahooman.near,TRUE
eFuse,dapps,efuseofficial.near,TRUE
Endlesss,dapps,nft.endlesss.near,TRUE
Enleap,dapps,tinkerunion_nft.enleap.near,TRUE
Enter The Sphere,dapps,card.nft.enter-the-sphere.near,TRUE
Everyone Eats Entertainment,dapps,ccc.sputnikdao.near,TRUE
Evie Marketplace,dapps,nearcanada.near,TRUE
EXVERSE,dapps,exverse.near,TRUE
Exxaverse  (EXXA),dapps,exxaverse.near,TRUE
Fayyr,dapps,fayyr.near,TRUE
Fluxus Finance,dapps,fluxusfi.near,TRUE
GeeGee,dapps,289875cf923a10ba2f249cd140fa096a9f58ecdbe0f018c2a57a4a7e63c7e2bf,TRUE
GeekPay,dapps,v0.geekpay.near,TRUE
Geo Fight,dapps,andoni.near,TRUE
GRVTY,dapps,grvty.near,TRUE
Gyde,dapps,gydedao.near,TRUE
Haus Passport,dapps,hauspass.near,TRUE
Higgs Field,dapps,wildon.near,TRUE
HOOH,dapps,hooh_official.near,TRUE
iiNDYVERSE,dapps,iindyverse.near,TRUE
Inhyped,dapps,inhyped.near,TRUE
KyotoProtocol.io,dapps,kyotoprotocol_io.near,TRUE
LazyFi,dapps,lazyfi-learning.near,TRUE
Lifetise  (LIFE),dapps,lifetise.near,TRUE
Lightency,dapps,Lightency.near,TRUE
Loozr  (LZR),dapps,loozr.near,TRUE
Meta Lordz,dapps,0e6773d5c50d494ea9f96a53799d9135b5b3e94ac82569f086f9c2490bc51833,TRUE
MetaPlan,dapps,metaplan.near,TRUE
Multiverse Fighters,dapps,nalogovik.near,TRUE
MyConstant,dapps,myconstant-mascot.near,TRUE
Nativo NFT,dapps,grex.near,TRUE
NepBot,dapps,nft.nepbot.near,TRUE
Nomen Market,dapps,swedishcryptohanna.near,TRUE
Paras  (PARAS),dapps,anniversary.paras.near,TRUE
Perk,dapps,dev-perk-conliq2.near,TRUE
Pixudi  (XUDI),dapps,pixudi.near,TRUE
Playible,dapps,game.nfl.playible.near,TRUE
Reality Near,dapps,javierbambaren.near,TRUE
Relayz,dapps,d9a94cd035ad1f07c50aa3a4c4f347a9e51017e477e102e500abb069cc28f4b6.near,TRUE
RushAway  (RWAY),dapps,fernvaille.near,TRUE
Scorefam  (SFT),dapps,1b5ce22d8e5587c3e4324c0dc8f0237eedd5b80b0bb41f6bad3779eab7533577,TRUE
SociaPol,dapps,sociapol.near,TRUE
Space Launcher,dapps,spacelauncher.near,TRUE
Surge Finance,dapps,0xtm.near,TRUE
Swappland,dapps,createdreamtech.near,TRUE
Sweat Еconomy,dapps,sweat.collections.fewandfar.near,TRUE
SwissBorg,dapps,sborgsa.near,TRUE
Tamago,dapps,orbitalonline.near,TRUE
TENAMINT,dapps,cards.tenamint.near,TRUE
Theia,dapps,433769902816e993f7ac3f24d2199a48594295fba29f96426e0222429b63b667,TRUE
ThriveIN,dapps,d1ec49dcef02c9adf33def6d3df836bd51e604dfcdecd60b2e4aafdaab6d0eef,TRUE
Tonic DEX  (TONIC),dapps,hariseldon.near,TRUE
Tracer,dapps,tracerisfarbut.near,TRUE
UnicusOne,dapps,81534cb261e254888988447148f9fc1ad7908046768148a438024483a954b390,TRUE
VerdeX,dapps,verdex.near,TRUE
Vest Protocol,dapps,vestlabs.near,TRUE
VINCI,dapps,luuk.near,TRUE
Web3Mon,dapps,web3mon.near,TRUE
WeFund,dapps,6ada4f0a551c35b40d1be5d2cc9d37dcd8a68b712767e4304475e76806fa3c03,TRUE
Zod.TV,dapps,docpeace.near,TRUE
Gateway.fm,data,Mygatewayapp.near,TRUE
GetBlock,data,getblock.near,TRUE
Pocket Network  (POKT),data,poktnetwork.near,TRUE
Burrow,defi,contract.beta.burrow.near,TRUE
Burrow,defi,contract.main.burrow.near,TRUE
Cell Protocol,defi,v1.cellfi-prod.near,TRUE
Cheddar,defi,farm-draw.cheddar.near,TRUE
Cheddar,defi,p2-pulse.cheddar.near,TRUE
Decentral Bank,defi,usn,TRUE
DOJO Finance,defi,bd286c2c61fc6633b4866f8ddc31a838cfea24042a6c281f1180cc21ed7fbfae,TRUE
Fusotao,defi,fusotao.octopus-registry.near,TRUE
Fusotao Protocol  (TAO),defi,fusotao-token.near,TRUE
Gator,defi,gator-fi.near,TRUE
HAPI  (HAPI),defi,hapi-protocol.sputnik-dao.near,TRUE
Jumbo,defi,v1.jumbo_exchange.near,TRUE
Jump DEFI,defi,launchpad.jumpfinance.near,TRUE
Jump DEFI,defi,nftstaking.jumpfinance.near,TRUE
Jump DEFI,defi,jumpfinance.near,TRUE
Meta Bonds,defi,v1.bond-market.near,TRUE
Meta Yield,defi,v1.metayield.near,TRUE
Moni Crypto Tracker,defi,garri_g.near,TRUE
Multichain,defi,mpc-multichain.near,TRUE
NEAR Wrapper,defi,wrap.near,TRUE
Odyssey,defi,96e7252eef999416a1a1664335213397286d6c82f9fcb7d2d773e6ebc7689bfd,TRUE
Orderly,defi,asset-manager.orderly-network.near,TRUE
Orderly,defi,ledgerprimeorderly.near,TRUE
Orderly,defi,operator.orderly-network.near,TRUE
Orderly,defi,orderly-network.near,TRUE
Pembrock,defi,v1.pembrock.near,TRUE
Phoenix Bonds,defi,phoenix-bonds.near,TRUE
Rainbow Bridge,defi,client.bridge.near,TRUE
Ref Finance,defi,v2.ref-finance.near,TRUE
Ref Finance,defi,v2.ref-farming.near,TRUE
Ref Finance,defi,boostfarm.ref-labs.near,TRUE
Ref Finance,defi,dcl.ref-labs.near,TRUE
Ref Finance,defi,dclv1.ref-labs.near,TRUE
Ref Finance,defi,ref-ve.ref-labs.near,TRUE
Ref Finance,defi,xtoken.ref-finance.near,TRUE
Ref Finance,defi,dclv2.ref-labs.near,TRUE
Roketo,defi,streaming.r-v2.near,TRUE
Roketo,defi,finance.r-v2.near,TRUE
Skyward,defi,skyward.near,TRUE
Spin,defi,v2_0_2.perp.spin-fi.near,TRUE
Spin,defi,spot.spin-fi.near,TRUE
Spin,defi,v2.perp.spin-fi.near,TRUE
Tonic,defi,v1.orderbook.near,TRUE
Tonic,defi,v1.tonic-perps.near,TRUE
UPFI Network  (UPS),defi,upfi.near,TRUE
WeldMoney  (WELD),defi,weldmoney.near,TRUE
Zebec,defi,stream.zebec.near,TRUE
,defi,priceoracle.near,TRUE
AIverse,devtooling,abhishek08.near,TRUE
Chainlink  (LINK),devtooling,514910771af9ca656af840dff83e8264ecf986ca.factory.bridge.near,TRUE
CRONCAT,devtooling,croncat.sputnik-dao.near,TRUE
Dapplets Project,devtooling,129bd3abcca04cc3c96496921746123b6c8b17ac73156afd7e804668c25e4b13,TRUE
Grain,devtooling,grain-lang.sputnik-dao.near,TRUE
kuutamo,devtooling,de77b42ef97362c04a9ec8a9991253baee09d0fec10d76964f848474293.near,TRUE
NEAR Testnet Faucet,devtooling,flmel.near,TRUE
NEARamp,devtooling,indiastudents.near,TRUE
Notifi,devtooling,notifi.near,TRUE
Octopus Network  (OCT),devtooling,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,TRUE
Onramper,devtooling,ramper.near,TRUE
OP Games,devtooling,bitverse.near,TRUE
ORAO Network,devtooling,orao.near,TRUE
Pagoda,devtooling,pagoda-milestones.snft.near,TRUE
PlayEmber,devtooling,playemberfz.near,TRUE
PlayEmber,devtooling,embr.playember_reserve.near,TRUE
PlayNFT,devtooling,8f47b03c5bce1a31fcb9806702bcbac8715743687cbba2b3bb506602066f536b,TRUE
Ramper,devtooling,ramper.near,TRUE
Switchboard,devtooling,switchboard-v2.near,TRUE
Three0,devtooling,sreegrandhe.near,TRUE
Anza Academy,ecosystem,anzaacademy.near,TRUE
Arroz Criativo,ecosystem,24hackathon2022.near,TRUE
Aurora Insider,ecosystem,aurora,TRUE
AwesomeNEAR,ecosystem,awesome.near,TRUE
CODAME,ecosystem,codame.sputnik-dao.near,TRUE
Encode Accelerator,ecosystem,encodeclub.near,TRUE
Harmonic Guild,ecosystem,harmonic-guild-v1.sputnik-dao.near,TRUE
INC4,ecosystem,inc4.poolv1.near,TRUE
Invoker Labs,ecosystem,invokerlabs.near,TRUE
Learn NEAR Club,ecosystem,lnc-fund.near,TRUE
Lyrik Ventures,ecosystem,mvci.near,TRUE
Merchants of NEAR,ecosystem,the-merchants-of-near.sputnik-dao.near,TRUE
mutiDAO,ecosystem,mutedaowallet.near,TRUE
Near Insider,ecosystem,near-insider.sputnik-dao.near,TRUE
NEAR Mates,ecosystem,mates.near,TRUE
NEAR NFT Club,ecosystem,near-nft-club.sputnik-dao.near,TRUE
NEAR Ukraine Guild,ecosystem,ukraine,TRUE
NEAR Vietnam Hub,ecosystem,rileytran.near,TRUE
NEARchan,ecosystem,nearchan.sputnik-dao.near,TRUE
NEARWEEK,ecosystem,nearweek.pool.near,TRUE
Open Shards Alliance,ecosystem,openshards.sputnik-dao.near,TRUE
Open Web Collective,ecosystem,medusajs.near,TRUE
Open Web Sandbox,ecosystem,open-web-sandbox.sputnik-dao.near,TRUE
Sankore 2.0,ecosystem,sankore2.near,TRUE
Terraspaces,ecosystem,terraspaces.near,TRUE
Ukraine Hub,ecosystem,ukraine,TRUE
Vital Point AI,ecosystem,vitalpointai.near,TRUE
Vorto Gaming,ecosystem,utopia.secretskelliessociety.near,TRUE
Avrit,education,avrit.near,TRUE
Learn NEAR Club,education,login.learnclub.near,TRUE
Learn NEAR Club,education,learnernft.learnclub.near,TRUE
NEAR Crowd,education,app.nearcrowd.near,TRUE
NEAR Wiki,education,thewiki.near,TRUE
NEAR EVM,ecosystem,aurora,TRUE
ATO,fungible_token,atocha-token.near,TRUE
Berry Club,gaming,berryclub.ek.near,TRUE
Duel Network,gaming,f403300af8224ce076d164456b60c9eab46eb2097908ebc046b9ae09426de080,TRUE
Land to Empire,gaming,app.l2e.near,TRUE
NearCrash,gaming,house_nearcrash.near,TRUE
PixelDapps,gaming,pixeltoken.near,TRUE
Pumpopoly,gaming,world.pumpopoly.near,TRUE
ZomLand,gaming,zomland.near,TRUE
,gaming,tayc-games.near,TRUE
Sweat Еconomy,health,deposits.grow.sweat,TRUE
ONTO Wallet,identity,grantsspecial.near,TRUE
Cypherock,infrastructure,cypherock.near,TRUE
HERE Wallet,infrastructure,neafiol.near,TRUE
Leap Wallet,infrastructure,leapwallet.near,TRUE
Meteor Wallet,infrastructure,enleap.near,TRUE
MyNearWallet,infrastructure,kikimora.sputnikdao.near,TRUE
NEAR Wallet,infrastructure,queendom.near,TRUE
Nightly,infrastructure,a0131e3a7193239f7223771c5f8d70ca8de68e70280c7dea7667202cd336a54d,TRUE
Omni,infrastructure,omniadefi.near,TRUE
OnMachina,infrastructure,v1emw6ugvs.near,TRUE
Strike Protocols,infrastructure,strikeprotocols.near,TRUE
Unique One Network  (UNET),interoperability,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,TRUE
GONEAR.NAME,marketplace,c.nearbet.near,TRUE
Tamago,music,tamatips.near,TRUE
Tamago,music,tamagoapp.near,TRUE
Mr. Brown,fungible_token,mrbrown.near,TRUE
ArtFans,fungible_token,arts_artfans.near,TRUE
Berry Cards,fungible_token,"cards.berryclub.ek.near
",TRUE
Few and Far,fungible_token,market.fewandfar.near,TRUE
Few and Far,fungible_token,fewandfar.near,TRUE
Meerkats,fungible_token,meerkatslol.near,TRUE
Mintbase,fungible_token,simple.market.mintbase1.near,TRUE
Mintbase,fungible_token,mintbase1.near,TRUE
Nativo,fungible_token,nativo-minter.near,TRUE
Near Postcards,fungible_token,pcards.near,TRUE
NEARNauts,fungible_token,nearnautsnft.near,TRUE
Playible,fungible_token,pack_minter.playible.near,TRUE
Playible,fungible_token,pack.promotional.nfl.playible.near,TRUE
Playible,fungible_token,pack.promotional.basketball.playible.near,TRUE
Secret Skellies Society,fungible_token,laboratory.secretskelliessociety.near,TRUE
Sora.art,fungible_token,marketplace.sora-art.near,TRUE
Spin,fungible_token,spin-nft-contract.near,TRUE
TradePort,fungible_token,market.tradeport.near,TRUE
UniqArt,fungible_token,nft.uniqart.near,TRUE
,fungible_token,serumnft.near,TRUE
Myriad,social_media,myriadcore.near,TRUE
Myriad,social_media,myriadtips.near,TRUE
Near Social,social_media,social.near,TRUE
Linear,staking pool,linear-protocol.near,TRUE
Metapool,staking pool,meta-pool.near,TRUE
,staking pool,rocknroll.near,
,staking pool,dsrvlabs.near,
,staking pool,dokia.near,
,staking pool,sparkpool.near,
,staking pool,zkv-nodes.near,
,staking pool,baziliknear.near,
,staking pool,lunanova.near,
,staking pool,stakefish.near,
,staking pool,stakin.near,
,staking pool,bobby.near,
,staking pool,electric_1.near,
,staking pool,near8888.near,
,staking pool,okexpool.poolv1.near,
,staking pool,wade.near,
,staking pool,kukulastake1.poolv1.near,
,staking pool,anonymous.near,
,staking pool,zpool.poolv1.near,
,staking pool,lux.near,
,staking pool,staking4all-validator01.near,
,staking pool,cryptosolutions.poolv1.near,
,staking pool,nortwhale.poolv1.near,
,staking pool,johnsmith.poolv1.near,
,staking pool,d1.near,
,staking pool,abl_id.near,
,staking pool,ohm.near,
,staking pool,iosgvc.poolv1.near,
,staking pool,dimaro2.near,
,staking pool,easy2stake.near,
,staking pool,anonstake.near,
,staking pool,ad43b3962733565046380e5657803703d7f70450931cc4ebc52a8c520bb8e4d7,
,staking pool,wetez.poolv1.near,
,staking pool,staked.near,
,staking pool,hotbitstake.near,
,staking pool,northernlights_id.near,
,staking pool,link2.near,
,staking pool,a1in-miningpond.poolv1.near,
,staking pool,doggo.near,
,staking pool,k300labs.near,
,staking pool,lunarpulse.poolv1.near,
,staking pool,abl_pool.poolv1.near,
,staking pool,peloclick.near,
,staking pool,basilisk-stake.near,
,staking pool,fibocrypto2.near,
,staking pool,dklabco.near,
,staking pool,fenya.pool.near,
,staking pool,coinpayu.near,
,staking pool,jazza.near,
,staking pool,bisontrails_validator.near,
,staking pool,cypherhunter.near,
,staking pool,08bisontrails_investinwomen.poolv1.near,
,staking pool,infinite.poolv1.near,
,staking pool,bizi.near,
,staking pool,ashert.poolv1.near,
,staking pool,continuer.near,
,staking pool,heung_min_son.near,
,staking pool,rioblocks.poolv1.near,
,staking pool,certusone.near,
,staking pool,ideocolabventures_id.near,
,staking pool,majlovesreg.poolv1.near,
,staking pool,swiss-staking.near,
,staking pool,artemis_id.near,
,staking pool,jose_mourinho.near,
,staking pool,near4u.poolv1.near,
,staking pool,mantradao.poolv1.near,
,staking pool,01stake.poolv1.near,
,staking pool,dialecticstake.near,
,staking pool,00agent.poolv1.near,
,staking pool,genesislab.near,
,staking pool,jubi.poolv1.near,
,staking pool,sweden.poolv1.near,
,staking pool,neardublin.near,
,staking pool,miningpond_asia_jp.poolv1.near,
,staking pool,nearcrowd.near,
,staking pool,0963283dc6dbcb47038cca871f816ab64f2d29c5f4f2a246be9e2e8c260ab311,
,staking pool,groovy.near,
,staking pool,agnico-1.poolv1.near,
,staking pool,legends.near,
,staking pool,rockx.poolv1.near,
,staking pool,47cc8d88e864651022c4318ad520c70d2f9ae34cfb53b084643791e6f8594a83,
,staking pool,kryptovlada-pool.poolv1.near,
,staking pool,onlygainz.poolv1.near,
,staking pool,doubletop_io.near,
,staking pool,spamton.near,
,staking pool,raynetwork.poolv1.near,
,staking pool,latenthero.poolv1.near,
,staking pool,tayang.poolv1.near,
,staking pool,solidstate.near,
,staking pool,coredump.near,
,staking pool,dimasik1.near,
,staking pool,blackhox.near,
,staking pool,darvin228.poolv1.near,
,staking pool,blackblocks.poolv1.near,
,staking pool,sashamaxymchuk.near,
,staking pool,luckypool.poolv1.near,
,staking pool,cs_skipkun.poolv1.near,
,staking pool,anyvalid.poolv1.near,
,staking pool,0xblock.poolv1.near,
,staking pool,searchtamanna.near,
,staking pool,evgnear.near,
,staking pool,pool.zod.near,
,staking pool,bablonear.poolv1.near,
,staking pool,prometei1100.poolv1.near,
,staking pool,kyc1.near,
,staking pool,stakenearpool.near,
,staking pool,stakedao_retail.poolv1.near,
,staking pool,l2e_pool.near,
,staking pool,marmaj.near,
,staking pool,zentria.poolv1.near,
,staking pool,nodeone.poolv1.near,
,staking pool,centurion.poolv1.near,
,staking pool,seoul-near-staking-pool-five.poolv1.near,
,staking pool,kuutamo.poolv1.near,
,staking pool,stakingcabin.near,
,staking pool,anchikovproduction.near,
,staking pool,marikon.near,
,staking pool,mintia.poolv1.near,
,staking pool,galich.near,
,staking pool,jstaking.poolv1.near,
,staking pool,vaultstaking.near,
,staking pool,lobsteres.near,
,staking pool,ledgerxfigment.near,
,staking pool,operator-kosmos-vc.p2p-org.near,
,staking pool,fulcrum.poolv1.near,
,staking pool,ib.poolv1.near,
,staking pool,huobipool.poolv1.near,
,staking pool,chorusone.near,
,staking pool,lowfeevalidation.poolv1.near,
,staking pool,tribe.poolv1.near,
,staking pool,figment.near,
,staking pool,blockdaemon0.near,
,staking pool,audit_one.poolv1.near,
,staking pool,chainworks.poolv1.near,
,staking pool,sphere.near,
,staking pool,alex.near,
,staking pool,fd04644aae2a2f84e3742269140f5bdc35c70fbed13ff3bd5642a78b0ac572e4,
,staking pool,trillian.poolv1.near,
,staking pool,p2p-org.near,
,staking pool,simjach.near,
,staking pool,miningpond_asia_in.poolv1.near,
,staking pool,nemo.poolv1.near,
,staking pool,valconaur.near,
,staking pool,blue9.near,
,staking pool,gpvalidator.poolv1.near,
,staking pool,spectrum_staking.near,
,staking pool,ivzor.poolv1.near,
,staking pool,stakely_io.near,
,staking pool,webdev.near,
,staking pool,al3c5.poolv1.near,
,staking pool,hsykj.poolv1.near,
,staking pool,x50capital.near,
,staking pool,staking-power.near,
,staking pool,lavenderfive.near,
,staking pool,zetsi.near,
,staking pool,blockngine.poolv1.near,
,staking pool,smcvalidator.near,
,staking pool,6e95ed5d0b1250408394db2c8c95f413a4efdf860997ca62840b73bf1dfec2ea,
,staking pool,davletuner.near,
,staking pool,n0ok.near,
,staking pool,mudassarhirekudi.near,
,staking pool,hhgtgr.poolv1.near,
,staking pool,bflame.near,
,staking pool,stakeangle.near,
,staking pool,maluconiraef.poolv1.near,
,staking pool,qweqaz.near,
,staking pool,nufi.poolv1.near,
,staking pool,shardlabs-staking.near,
,staking pool,onehispano.near,
,staking pool,scottymain.poolv1.near,
,staking pool,kkdarla.near,
,staking pool,projectstake.near,
,staking pool,jzteam.poolv1.near,
,staking pool,oraclepool.poolv1.near,
,staking pool,4-ire.near,
,staking pool,qwerty.poolv1.near,
,staking pool,stakewithjenni.near,
,staking pool,cipher.poolv1.near,
,staking pool,lionstake.near,
,staking pool,trustednode.near,
,staking pool,bflame.poolv1.near,
,staking pool,nodeone.near,
,staking pool,edae63ed34f16f094dc62a0dae308b0a21953c6f1dffa96d6c46e0a047377ade,
,staking pool,restake.near,
,staking pool,9d87dfd7001c0e28b7251621c7ed009e6a9da3ba70a1b58c8e53526d6aa5fb11,
,staking pool,stakebowl.near,
,staking pool,usn.pool.near,
,staking pool,lscmval.near,
,staking pool,huobi-pos.near,
,staking pool,gfs_ventures.near,
,staking pool,0xgenesisblock.poolv1.near,
,staking pool,oceanblock.poolv1.near,
,staking pool,cybernet.poolv1.near,
,staking pool,leadnode.poolv1.near,
,staking pool,namdokmai.near,
,staking pool,machfund.poolv1.near,
,staking pool,cyberstake.poolv1.near,
,staking pool,rossi-validator.poolv1.near,
,staking pool,zer0knowledge.poolv1.near,
,staking pool,samid1.near,
,staking pool,teajs.poolv1.near,
,staking pool,alinode.poolv1.near,
,staking pool,lastnode.poolv1.near,
,staking pool,gromazek.near,
,staking pool,poddsy.near,
,staking pool,akipool.near,
,staking pool,binancenode3.poolv1.near,
,staking pool,avado_staking.near,
,staking pool,pool.near,
,staking pool,domanodes.near,
,staking pool,blackhox.poolv1.near,
,staking pool,domanodes.poolv1.near,
,staking pool,shrm.poolv1.near,
,staking pool,pos-validator.poolv1.near,
,staking pool,sam.poolv1.near,
,staking pool,andrea-owner.near,
,staking pool,jumbo_exchange.pool.near,
,staking pool,binnostake-pool.poolv1.near,
,staking pool,page_up.poolv1.near,
,staking pool,c5c583dd57bfb59c53803521ff1db77b474806e1388fdce9cf941841cfd5e0c7,
,staking pool,usn-unofficial.poolowner.near,
,staking pool,sweat_validator.near,
,staking pool,nearua.near,
,staking pool,omnistake.near,
,staking pool,04f9f0c8b1b8406e65c7516e58fdfc310560988b3f945898307c9dc42392ff43,
,staking pool,kiln_validator.near,
,staking pool,yes_protocol1.near,
,staking pool,atomic-nodes.near,
,staking pool,7e3102560f9946598def60fc57e1a55334c7b33e83a071fc3c135644a138d954,
,staking pool,b3fd752c38887ded23a4b873df95f837033fb7ab8004ca6a4a912d243e59f027,
,staking pool,yiqi233.near,
,staking pool,arifj.near,
,staking pool,thesecretcrypto.near,
,staking pool,primary_stake.poolv1.near,
,staking pool,frogadier.poolv1.near,
,staking pool,galacticdigital.near,
,staking pool,qbit.near,
,staking pool,stake1val.near,
,staking pool,a2f18954e41df296d156566126a846c2053a657a7ceb33c00ccac0a4a994dd3e,
,staking pool,1x2.near,
,staking pool,trend-deposits.poolv1.near,
,staking pool,punka.poolv1.near,
,staking pool,inc4.near,
,staking pool,crabhouse.poolv1.near,
,staking pool,stakeplus.near,
,staking pool,baba_nyura.poolv1.near,
,staking pool,infstones.poolv1.near,
,staking pool,ym304.poolv1.near,
,staking pool,psixoz.near,
,staking pool,binancenode2.poolv1.near,
,staking pool,test_pool.poolv1.near,
,staking pool,d6f3a951d3e3dc7f78d6e3a9d3e22af1b88720b3b1cb5f53bcc71ecf1c599046,
,staking pool,sunset.poolv1.near,
,staking pool,synclub.near,
,staking pool,vitalpointaivalidator.near,
,staking pool,digiindia.poolv1.near,
,staking pool,8a6a0e9266758aaa7c3670b5d8a4670abba3f2ac93477b5e49a867d0a9af80b2,
,staking pool,letsnode.near,
,staking pool,luganodes.poolv1.near,
,staking pool,frensvalidator.poolv1.near,
,staking pool,ops1.ashpool.near,
,staking pool,bg-pinger.near,
,staking pool,bg-1.poolv1.near,
,staking pool,neardevgov.near,
,staking pool,vipkoval.near,
,staking pool,inklgod.near,
,staking pool,inklgod.poolv1.near,
,staking pool,sazhiv.near,
,staking pool,pinrocks.near,
,staking pool,a8296e9882bc2463bffac9e4576e9ed264e47bda730c9ff7a9dbe27c75afdf4a,
,staking pool,teoviteovi.poolv1.near,
,staking pool,swissstar.near,
,staking pool,ruziev.near,
,staking pool,p2pstaking.near,
,staking pool,do0k13.near,
,staking pool,ifedi.near,
,staking pool,cunum.poolv1.near,
,staking pool,hapi_owner.near,
,staking pool,stakerrash.poolv1.near,
,staking pool,welldonestake.near,
,staking pool,chain0ps.near,
,staking pool,nearkoreahub.near,
,staking pool,lovali.near,
,staking pool,joehank.near,
,staking pool,2pilot.near,
,staking pool,snsmln.poolv1.near,
,staking pool,abahmane.poolv1.near,
,staking pool,samid1.poolv1.near,
,staking pool,letsnode.poolv1.near,
,staking pool,mariozito.near,
,staking pool,0254ecf3733145faae4d718b909621b8695798115c882651b13bd34e2a2a58ed,
,staking pool,e7ca5fc10d57281bd954754e98b4a731ff01489ac2b8ec1b120340112c538b93,
,staking pool,ou812.poolv1.near,
,staking pool,open-web-academy.sputnik-dao.near,
,staking pool,vcap.poolv1.near,
,staking pool,chain0ps.poolv1.near,
,staking pool,loyanix.poolv1.near,
,staking pool,golden_whale.poolv1.near,
,staking pool,smartnode.near,
,staking pool,meduza.poolv1.near,
,staking pool,2f975578d12cb710d558b97196484fc8fbdaf464c1ad6d212a5ddf12a820f4ae,
,staking pool,nodeverse_2.near,
,staking pool,blntmain.near,
,staking pool,2e850d2ec6d6efa107dd5820c049c0343d603cee9ba555ff9945f1833c1333df,
,staking pool,leex.poolv1.near,
,staking pool,phadhazi.near,
,staking pool,evstigneeff2.near,
,staking pool,evstigneeff.poolv1.near,
,staking pool,pinrocks.poolv1.near,
,staking pool,nearukraineguild.near,
,staking pool,neardevvn.near,
,staking pool,nearuaguild.poolv1.near,
,staking pool,polkachu.poolv1.near,
,staking pool,ibsblock.poolv1.near,
,staking pool,iamoskvin.near,
,staking pool,maiamain.near,
,staking pool,xardas.near,
,staking pool,jagon.poolv1.near,
,staking pool,wackazong.poolv1.near,
,staking pool,kentnearvn.near,
,staking pool,agrest.near,
,staking pool,nepser.near,
,staking pool,interstakeone.near,
,staking pool,upgold.near,
,staking pool,mr_eagleowl.near,
,staking pool,smartnode.poolv1.near,
,staking pool,apm.poolv1.near,
,staking pool,korchagin.near,
,staking pool,n_shoko.near,
,staking pool,openprojects_staking-platform.pool.near,
,staking pool,7eb99564b1efa4d0542ea11a6f6e7b9490b8610a2b721a0f0311161ec3c179c3,
,staking pool,cunum.near,
,staking pool,anya-forger.poolv1.near,
,staking pool,bee1stake.poolv1.near,
,staking pool,nodeverse_2.poolv1.near,
,staking pool,fc5f2ad3f57e0c8cad807f813c82afc17501728a4ddbb1417bffcdc58d3c1cc2,
,staking pool,encipher.near,
,staking pool,gruberx.near,
,staking pool,solidstate.poolv1.near,
,staking pool,n_shoko.poolv1.near,
,staking pool,ua_nodes.near,
,staking pool,meria-staking.poolv1.near,
,staking pool,casualpool.poolv1.near,
,staking pool,snoopfear.poolv1.near,
,staking pool,kiln-1.poolv1.near,
,staking pool,cactus.poolv1.near,
,staking pool,owa.poolv1.near,
,staking pool,stakewars.near,
,staking pool,guardia.near,
,staking pool,gritsly.poolv1.near,
,staking pool,meria.poolv1.near,
,staking pool,perov.near,
,staking pool,trdm.near,
NEAR,token,near.tkn.near,
WDAI,token,wdai.tkn.near,
DREAM,token,dream.tkn.near,
WETH,token,c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2.factory.bridge.near,
WNEAR,token,wnear.tkn.near,
luckybastard,token,luckybastard.tkn.near,
Pi,token,pi.tkn.near,
GMS,token,gms.tkn.near,
SPOOKY,token,spooky.tkn.near,
FOMO,token,fomo.tkn.near,
SNAIL,token,snail.tkn.near,
POKETA,token,poketa.tkn.near,
BANANA,token,banana.tkn.near,
Golddigger,token,golddigger.tkn.near,
AVOCADO,token,avocado.tkn.near,
WUSDC,token,wusdc.tkn.near,
KITTY,token,kitty.tkn.near,
NETH,token,neth.tkn.near,
NUSDT,token,nusdt.tkn.near,
USDT,token,usdt.tkn.near,
NUSDC,token,nusdc.tkn.near,
WUSDT,token,wusdt.tkn.near,
DAI,token,dai.tkn.near,
USDC,token,usdc.tkn.near,
NDAI,token,ndai.tkn.near,
BNB,token,bnb.tkn.near,
tracker,token,tracker.tkn.near,
SWAG,token,swag.tkn.near,
TEST,token,test.tkn.near,
FIRE,token,abcder.near,
BEE,token,bee.tkn.near,
MRCH,token,bed4ab0019ff361d83ddeb74883dac8a70f5ea1e.factory.bridge.near,
FNRIX,token,finarix.near,
BAT,token,0d8775f648430679a709e98d2b0cb6250d2887ef.factory.bridge.near,
GWJ,token,288f5c0fc03d073378d004201129bc145a4a82fc.factory.bridge.near,
SOCIALMEET,token,socialmeet.tkn.near,
HAK,token,hak.tkn.near,
CAT,token,cat.tkn.near,
PRESENCE,token,c6903b623f1548f533eb367f6f1b7d717b9351c2.factory.bridge.near,
BEER,token,beer.tkn.near,
MRKTNG,token,mrktng.tkn.near,
mz,token,mz.tkn.near,
AVB,token,avb.tkn.near,
NUT,token,nut.tkn.near,
LUN2,token,deluna.near,
CTRL,token,ctrl.tkn.near,
TEST,token,satoooshi.near,
FONS,token,fons.near,
TIA,token,tia-token.theiadev.near,
NVRS,token,rocketbois-reward.near,
NearX,token,nearx.stader-labs.near,
SYN,token,syn.tkn.near,
TKN,token,sub.aoidghpidfuvjn.near,
METROP,token,metrop.near,
CONV,token,convtest.near,
oin.finance,token,superbot.near,
rees,token,rees.tkn.near,
